,Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS
107,2016-06-07,65.89,158.89,24.758000000000003,131.93,76.81,29.07,103.32,155.17,129.92,109.8134,146.4553,31.88,115.73,45.32,65.06,121.9,170.91,54.351000000000006,52.1,53.55,82.32,114.58,136.94,83.14,51.75,80.6,79.12,71.03,98.35
108,2016-06-08,66.26,158.0,24.735,133.0,78.11,29.14,103.09,154.64,129.59,110.4988,147.0953,31.89,115.8,45.55,65.25,122.11,171.42,54.9422,52.04,54.12,82.65,114.22,140.4,83.35,51.52,81.65,79.44,71.28,98.04
109,2016-06-09,65.71,156.78,24.913,133.1,77.16,29.14,102.81,153.17,129.3,111.5841,146.5413,31.94,117.0,45.76,64.75,122.79,170.13,54.5226,51.62,54.94,83.17,114.22,140.68,82.73,51.95,81.26,79.01,71.09,97.84
110,2016-06-10,64.97,154.78,24.708000000000002,131.14,76.03,29.03,101.98,149.89,128.83,111.0795,145.5383,32.04,117.01,45.99,63.84,122.36,168.56,54.1698,51.48,55.11,83.2,113.81,139.24,81.83,52.67,80.18,82.47,71.14,97.34
111,2016-06-13,63.67,153.08,24.335,129.92,75.23,28.84,102.1,148.63,127.83,109.6039,144.4972,32.17,116.79,45.12,63.27,122.99,167.13,53.5023,50.14,54.91,82.57,113.0,138.09,81.49,52.57,78.4,84.36,70.53,97.57
112,2016-06-14,61.07,152.99,24.365,130.5,74.86,28.96,101.28,146.19,125.24,109.9657,144.2871,32.14,117.12,45.04,62.08,122.51,167.61,53.6358,49.83,54.12,83.35,112.55,137.87,81.09,52.99,78.57,84.34,70.95,98.4
113,2016-06-15,61.42,151.9,24.285,130.16,75.07,28.65,100.63,146.16,126.53,109.9752,143.9241,31.61,116.41,45.01,61.97,122.25,167.8,53.4833,49.69,54.31,82.95,111.81,137.26,81.99,52.84,78.17,83.21,71.12,98.27
114,2016-06-16,61.93,152.3,24.388,129.37,74.99,28.87,101.07,146.63,127.36,110.2323,144.2871,31.69,116.64,45.31,62.22,122.47,169.93,54.8277,50.39,53.47,83.41,112.75,138.66,81.64,53.46,78.35,83.15,71.3,98.38
115,2016-06-17,61.86,149.62,23.833000000000002,129.82,75.93,28.95,101.57,145.64,127.14,110.35600000000001,145.1754,31.76,115.48,44.79,62.28,122.27,168.94,53.2926,50.13,53.71,83.13,111.86,137.69,80.5,53.78,76.99,82.65,70.95,99.0
116,2016-06-20,62.3,150.65,23.775,132.75,76.43,28.8,102.61,147.75,127.62,111.4413,146.7227,32.17,116.54,44.98,62.37,123.42,171.23,53.5309,50.07,54.36,83.04,112.61,138.52,81.22,53.76,77.34,82.93,71.1,99.57
117,2016-06-21,62.29,149.42,23.978,131.52,76.49,28.77,103.24,148.35,127.74,111.6698,147.143,32.32,116.18,45.13,62.95,122.63,171.37,53.6358,51.19,54.77,83.41,112.72,138.19,81.63,54.1,77.33,83.2,71.46,98.82
118,2016-06-22,61.95,149.81,23.888,131.77,76.43,28.72,102.29,148.14,127.6,110.9748,146.0637,32.29,116.46,44.86,62.71,120.62,171.23,54.3891,50.99,54.57,83.57,111.83,137.9,80.62,54.03,76.53,83.74,71.75,98.79
119,2016-06-23,63.25,152.27,24.025,133.55,78.22,29.22,104.44,152.66,128.29,111.6888,148.3847,32.99,117.38,45.08,64.05,121.21,174.11,54.9994,51.91,54.12,84.21,113.85,139.19,82.28,54.67,78.23,85.06,72.1,99.02
120,2016-06-24,60.06,146.45,23.35,126.52,73.03,27.75,101.9,141.86,126.4,107.5571,140.0175,31.55,115.63,43.93,59.6,119.44,169.12,53.283,49.83,52.59,82.26,111.02,137.29,78.46,54.43,75.05,81.78,71.96,95.72
121,2016-06-27,57.67,144.58,23.01,122.7,71.38,27.31,100.36,139.51,124.67,106.1101,137.066,30.72,116.55,43.78,57.61,116.3,167.19,52.7395,48.43,51.89,81.23,110.35,137.11,76.07,54.74,73.34,79.39,71.5,94.38
122,2016-06-28,57.9,148.42,23.398000000000003,123.89,72.52,27.79,101.63,142.41,127.53,108.5853,139.1674,31.19,118.23,44.18,59.52,118.5,169.59,52.997,49.44,53.09,82.46,114.13,138.71,77.55,54.82,75.16,79.88,71.51,96.05
123,2016-06-29,59.63,150.1,23.6,126.99,74.23,28.26,103.42,145.5,127.37,108.9661,141.8036,31.93,119.33,44.44,61.2,119.49,171.52,54.3987,50.54,55.13,83.91,116.81,140.52,79.0,55.06,76.74,83.19,72.46,96.98
124,2016-06-30,60.76,152.15,23.9,129.87,75.81,28.69,104.83,148.58,127.69,110.7368,144.9748,32.8,121.3,45.33,62.14,120.34,175.12,54.9326,51.17,55.2,84.67,119.04,141.2,79.41,55.84,74.17,83.27,73.02,97.82
125,2016-07-01,60.69,154.28,23.973000000000003,129.69,76.45,28.8,104.15,148.25,129.62,110.9082,145.5192,32.75,121.29,45.12,61.26,120.4,175.54,55.2473,51.16,55.61,84.78,118.85,140.86,79.83,56.23,74.48,83.06,72.81,98.03
126,2016-07-05,59.15,154.27,23.748,126.97,74.38,28.33,103.57,144.45,129.35,109.6991,144.8793,32.68,122.27,45.43,59.55,120.76,175.63,55.3045,51.17,55.2,85.44,118.68,141.56,78.67,56.53,74.67,83.52,73.14,97.66
127,2016-07-06,59.48,156.05,23.883000000000003,126.96,74.83,28.72,104.58,145.58,131.57,111.2128,145.5383,32.97,122.64,45.27,60.19,120.63,175.16,56.4106,51.38,55.8,85.03,118.76,142.38,78.5,56.26,74.06,81.55,73.82,98.45
128,2016-07-07,59.81,156.59,23.985,127.17,75.05,28.74,103.05,147.0,131.16,110.5369,145.75799999999998,33.2,122.51,45.09,60.58,120.92,174.87,56.0483,51.38,55.92,84.83,117.51,140.8,78.76,55.38,74.51,80.5,73.53,98.41
129,2016-07-08,61.49,161.1,24.17,130.09,77.37,29.26,104.77,150.38,134.34,113.1359,147.5346,34.0,122.85,45.38,61.83,121.31,177.12,56.5918,52.3,56.72,85.77,118.08,141.27,80.89,55.9,76.42,81.8,73.84,99.62
130,2016-07-11,62.16,160.18,24.245,132.04,77.8,29.43,105.39,152.19,135.15,112.8788,148.3656,34.38,122.93,45.57,62.27,122.0,178.01,56.5822,52.59,56.83,85.75,118.12,140.32,81.66,55.93,76.52,82.01,74.06,99.98
131,2016-07-12,63.0,161.96,24.355,130.81,79.8,29.61,106.78,156.92,134.84,113.3072,149.999,34.94,122.92,45.58,63.2,122.25,179.16,56.8301,53.21,58.06,85.75,118.09,139.86,81.93,55.47,77.48,81.22,73.27,100.2
132,2016-07-13,63.1,160.52,24.218000000000004,130.11,79.69,29.75,106.65,157.92,133.56,113.3358,150.935,35.01,123.0,45.74,63.16,122.82,179.21,56.7825,53.51,57.99,85.89,118.0,141.48,81.33,56.0,77.46,81.77,73.62,99.88
133,2016-07-14,63.61,162.74,24.698,131.55,80.06,29.76,106.7,162.54,134.54,113.3739,153.0937,35.2,123.18,45.69,64.12,123.93,180.9,56.8778,53.74,58.49,85.87,118.74,140.84,81.56,55.84,78.14,83.78,73.7,99.97
134,2016-07-15,63.78,163.28,24.695,132.39,80.7,29.82,107.03,161.64,134.78,113.5071,152.6161,35.07,123.0,45.63,64.18,123.61,181.4,56.8588,53.7,57.87,86.01,118.64,141.33,81.4,55.84,78.3,82.51,73.67,99.8
135,2016-07-18,63.99,162.93,24.958000000000002,133.43,79.82,29.91,106.09,163.33,136.34,113.1835,152.6925,35.05,123.14,45.63,63.96,123.8,181.11,56.2771,53.96,57.74,85.93,117.38,140.75,81.63,55.93,78.31,82.78,73.84,100.15
136,2016-07-19,64.16,162.49,24.968000000000004,134.66,79.74,29.92,106.04,161.41,136.98,113.6214,152.4251,35.15,125.25,45.63,63.86,126.5,181.24,55.9338,53.09,57.76,86.17,117.05,142.59,81.37,55.7,78.72,82.21,73.66,99.47
137,2016-07-20,64.48,163.25,24.99,134.72,79.69,30.63,105.59,161.77,137.41,114.1259,154.1253,35.69,125.14,45.51,63.93,126.06,181.42,56.0578,55.91,57.76,85.32,117.01,143.02,82.14,55.62,79.36,82.51,73.79,98.22
138,2016-07-21,63.43,164.19,24.858,133.53,80.01,30.58,105.39,160.05,136.07,112.9645,153.2561,34.27,125.15,45.45,63.69,127.18,180.26,56.0578,55.8,56.99,85.26,116.72,142.87,81.7,55.37,78.79,81.7,73.52,98.01
139,2016-07-22,64.28,165.67,24.665,133.47,79.38,30.71,105.66,160.41,136.52,110.0609,154.8034,34.66,125.03,45.83,64.04,128.26,180.44,56.0864,56.57,56.73,85.72,117.15,143.69,82.55,56.1,79.91,81.35,73.55,97.71
140,2016-07-25,64.33,166.56,24.335,132.94,78.69,30.79,103.07,160.51,136.5,109.9467,155.3574,34.69,124.89,45.57,63.87,127.4,179.63,55.8385,56.73,57.14,85.8,117.45,141.73,82.19,55.87,78.94,81.57,73.75,97.39
141,2016-07-26,64.37,167.67,24.168000000000003,134.85,82.75,30.88,102.68,161.16,136.75,110.3846,154.8512,35.09,125.15,44.88,64.13,121.71,177.66,55.6478,56.76,56.37,85.27,117.65,141.7,81.76,54.81,78.49,81.33,73.73,96.69
142,2016-07-27,64.59,170.68,25.738000000000003,135.96,84.1,30.76,102.26,160.99,136.31,109.4421,154.5742,34.83,124.77,43.4,64.33,119.48,178.27,55.8766,56.19,55.79,84.46,116.43,141.68,81.5,55.32,78.53,79.94,73.32,96.33
143,2016-07-28,64.79,171.28,26.085,133.01,82.92,30.52,101.79,160.53,137.96,110.2037,154.1348,34.77,124.46,43.65,64.1,119.42,177.98,55.7145,56.21,55.45,84.81,117.61,142.76,82.33,54.86,79.19,79.46,73.24,95.91
144,2016-07-29,64.46,172.03,26.053,133.66,82.76,30.53,102.48,158.81,138.24,110.7463,153.4184,34.86,125.23,43.63,63.97,117.65,178.36,55.9338,56.68,55.5,85.59,116.22,143.2,81.8,55.41,78.05,79.25,72.97,95.95
145,2016-08-01,64.13,174.16,26.513,133.21,81.95,30.73,99.11,158.18,138.77,110.3179,154.2112,34.85,125.4,43.45,63.8,118.01,178.29,55.9338,56.58,55.41,86.41,116.81,143.51,81.02,54.5,78.26,79.27,73.78,95.54
146,2016-08-02,63.47,174.15,26.12,131.6,81.24,30.62,99.59,156.06,137.22,109.9086,153.3802,34.56,124.85,43.53,63.65,117.7,178.36,55.6192,56.58,54.92,86.76,117.03,143.17,80.5,54.0,78.28,78.95,73.13,95.01
147,2016-08-03,63.83,173.43,26.448,131.87,82.03,30.72,100.61,158.34,137.06,110.4417,153.4662,34.25,123.9,43.64,64.66,117.52,178.38,54.9708,56.97,54.75,85.97,117.98,142.88,80.41,53.9,78.71,79.6,72.94,96.09
148,2016-08-04,63.94,172.67,26.468000000000004,131.21,81.77,30.8,100.39,158.05,136.05,110.3846,154.3067,34.58,123.86,43.51,64.56,118.3,177.81,55.1519,57.39,54.79,86.05,117.88,142.71,80.56,53.93,79.48,79.85,73.3,95.16
149,2016-08-05,65.52,173.66,26.87,131.73,82.56,31.04,100.51,162.09,136.91,110.7844,156.1693,34.98,124.24,43.48,66.3,119.21,178.57,60.8922,57.96,55.85,85.78,118.58,142.99,81.33,53.64,80.14,80.53,73.76,95.83
150,2016-08-08,65.83,172.34,27.093000000000004,132.19,83.44,31.01,101.2,162.83,136.21,110.4703,154.7748,35.04,123.65,43.44,66.1,118.29,178.58,59.9386,58.06,55.98,85.76,118.15,142.13,81.17,53.59,79.95,80.63,73.34,95.75
151,2016-08-09,65.39,172.08,27.203000000000003,132.62,82.83,30.94,101.32,163.44,136.11,110.6797,154.5169,34.92,123.43,43.47,65.87,118.31,178.39,59.5858,58.2,55.77,85.99,118.18,141.82,81.18,53.66,80.06,80.89,73.54,96.67
152,2016-08-10,64.74,171.23,27.0,132.28,82.65,30.85,100.14,162.19,135.6,110.4607,154.813,34.53,123.36,43.61,65.28,118.8,178.82,59.7289,58.02,55.13,86.31,118.23,142.19,80.24,53.81,79.68,82.5,73.95,97.86
153,2016-08-11,65.48,172.43,26.983,133.0,83.24,30.95,101.4,163.86,137.04,110.7844,156.19799999999998,34.68,123.77,43.75,65.46,119.38,181.0,60.6729,58.3,56.73,86.73,118.6,142.63,81.48,53.86,80.12,82.91,73.8,97.77
154,2016-08-12,65.38,173.02,27.045,133.1,83.0,30.87,102.16,163.25,136.57,110.5274,154.6888,34.57,123.22,44.03,65.32,119.52,180.27,60.4059,57.94,56.45,87.04,118.51,142.88,81.63,53.65,80.02,83.32,73.89,96.84
155,2016-08-15,65.63,174.58,27.37,134.66,84.15,31.19,102.77,165.55,137.06,111.2319,154.6219,34.91,122.31,44.24,65.72,118.52,180.56,60.3773,58.12,56.77,87.02,118.35,141.62,78.92,53.61,80.91,83.61,73.32,97.1
156,2016-08-16,65.3,172.16,27.345,135.0,84.29,31.12,102.62,165.65,136.23,110.6511,153.4949,35.21,120.33,43.83,65.71,117.94,179.25,60.1103,57.44,56.88,86.58,116.98,141.08,77.96,52.76,80.81,82.8,72.89,96.88
157,2016-08-17,65.68,174.31,27.305,134.72,84.41,30.72,102.22,165.67,136.15,110.2227,153.2465,35.02,121.31,44.06,65.89,117.1,179.87,60.3487,57.56,56.86,86.96,117.42,141.71,76.32,53.17,80.84,82.52,72.93,96.87
158,2016-08-18,65.63,174.75,27.27,135.0,83.38,30.48,103.55,166.06,134.8,110.2989,154.1253,34.97,120.72,44.1,65.95,117.13,179.18,60.6729,57.6,57.21,87.44,117.82,142.17,76.91,52.87,80.27,82.65,74.3,96.65
159,2016-08-19,65.53,173.62,27.34,134.44,83.84,30.52,102.32,166.23,135.46,110.5369,152.8644,35.24,119.92,43.92,65.86,115.01,179.61,60.4154,57.62,58.9,87.31,117.47,142.04,77.48,52.45,80.47,82.59,72.81,96.39
160,2016-08-22,65.36,174.35,27.128,134.99,83.59,30.63,101.94,166.26,135.34,110.9843,152.8262,35.36,119.13,43.74,65.8,115.42,179.07,60.5966,57.67,58.66,86.85,116.95,142.09,77.25,52.55,81.06,82.74,72.7,95.87
161,2016-08-23,65.68,174.4,27.213,134.14,84.01,30.98,101.68,166.08,136.22,111.3937,153.0746,35.4,119.44,43.85,65.77,115.19,179.77,60.6252,57.89,59.62,87.4,116.63,142.01,78.02,52.63,80.8,82.38,71.97,95.97
162,2016-08-24,65.16,170.84,27.008000000000003,133.29,83.15,31.06,102.2,165.3,135.06,111.1557,151.9188,35.15,118.71,43.85,65.95,114.87,179.41,59.8147,57.95,60.22,87.31,117.11,139.87,77.82,52.53,80.29,81.47,72.23,95.82
163,2016-08-25,65.0,170.23,26.893,132.98,82.84,31.29,101.89,165.9,135.43,111.1652,151.5177,35.09,118.57,43.67,66.07,115.43,179.58,59.4237,58.17,59.24,87.9,117.75,137.3,80.16,52.75,80.32,80.18,71.22,95.55
164,2016-08-26,64.79,171.97,26.735,132.23,82.66,31.35,101.32,165.97,134.36,111.1462,151.2216,35.26,119.04,43.32,66.22,114.44,179.41,59.9291,58.03,59.0,87.58,117.14,136.62,80.03,52.07,80.57,79.39,71.14,95.21
165,2016-08-29,65.52,171.51,26.705,132.9,83.1,31.58,102.05,166.87,135.24,111.546,152.5588,35.55,119.92,43.54,66.95,115.41,180.5,60.0817,58.1,58.63,88.3,118.48,137.27,79.92,52.5,80.87,80.35,71.4,94.87
166,2016-08-30,65.45,170.76,26.5,130.81,82.48,31.54,101.7,169.37,134.1,111.4032,152.2531,35.7,119.47,43.24,67.5,115.36,180.15,59.7956,57.89,58.0,87.54,118.47,136.87,79.83,52.27,81.17,80.52,71.31,94.86
167,2016-08-31,65.58,170.06,26.525,129.45,81.95,31.44,100.58,169.46,134.12,111.1081,151.7565,35.89,119.34,43.43,67.5,115.66,179.24,59.8719,57.46,57.64,87.31,118.71,136.05,79.42,52.33,80.9,80.71,71.44,94.46
168,2016-09-01,64.86,170.13,26.683000000000003,129.9,81.45,31.58,100.21,168.51,134.23,110.5559,152.3869,36.02,119.08,43.35,67.21,115.4,179.98,59.9768,57.59,58.54,88.31,118.35,135.74,75.91,52.56,81.3,81.54,72.84,94.26
169,2016-09-02,65.19,169.77,26.933000000000003,131.16,81.69,31.83,100.93,169.18,135.15,110.8035,152.3964,36.08,119.32,43.66,67.49,115.83,180.81,60.0531,57.67,58.02,88.2,118.84,136.61,75.1,52.88,82.0,82.22,72.5,94.42
170,2016-09-06,65.76,170.84,26.925,132.99,82.08,31.87,102.43,169.33,134.1,110.1561,153.1605,36.57,119.75,43.79,67.44,117.25,180.46,60.301,57.61,57.41,88.64,119.29,135.97,75.42,53.51,82.53,81.64,73.0,93.8
171,2016-09-07,66.19,170.63,27.09,132.64,83.72,31.79,102.88,169.67,132.79,108.7567,154.3927,36.46,119.61,43.64,67.16,116.92,179.75,59.9482,57.66,57.72,87.95,118.68,134.99,75.01,53.71,83.24,82.88,72.06,93.71
172,2016-09-08,66.24,170.97,26.38,132.9,83.54,31.47,104.12,171.66,131.26,108.3568,151.8711,36.44,119.47,43.63,67.25,116.17,180.1,60.301,57.43,56.17,87.78,116.9,135.44,74.88,53.6,82.97,84.67,71.83,94.09
173,2016-09-09,65.12,166.55,25.783,128.53,80.79,30.85,101.27,168.57,127.74,106.6337,148.7095,35.44,118.23,42.27,66.65,114.58,175.64,59.5858,56.21,55.33,86.24,114.44,133.62,74.2,51.82,81.33,82.92,70.3,92.42
174,2016-09-12,65.9,172.04,26.36,130.12,81.92,31.44,102.25,171.06,128.59,108.0427,151.1929,36.08,119.16,43.19,67.06,115.95,178.1,60.2533,57.05,56.01,88.25,115.52,135.53,74.36,52.57,82.97,83.57,71.94,93.64
175,2016-09-13,64.36,169.3,26.988000000000003,128.76,80.23,31.06,99.43,167.0,125.72,106.2434,148.8241,35.61,117.61,42.28,66.53,114.73,176.07,58.9374,56.53,55.37,87.05,114.26,133.95,73.06,51.45,81.89,82.25,71.46,92.7
176,2016-09-14,63.48,170.14,27.943,127.67,81.02,31.0,98.42,166.16,126.26,108.5567,147.143,35.62,117.86,42.11,66.4,115.18,175.62,58.4988,56.26,55.13,87.01,113.71,133.69,73.82,51.49,81.49,80.98,71.52,92.26
177,2016-09-15,63.83,172.64,28.893,127.77,82.03,31.31,99.5,168.08,126.96,109.7467,148.6808,36.56,118.63,42.36,66.64,116.14,176.59,59.481,57.19,55.47,88.06,114.94,135.61,73.99,51.98,82.01,81.4,72.4,92.5
178,2016-09-16,63.66,172.96,28.73,126.7,82.05,30.84,97.84,166.0,126.11,108.7757,146.9424,37.67,118.25,42.14,65.82,115.28,175.06,59.3856,57.25,55.18,88.05,114.67,138.47,73.29,51.88,82.07,81.49,72.87,92.56
179,2016-09-19,64.06,171.38,28.395,127.48,81.88,31.02,98.04,166.21,126.29,109.0423,147.9262,37.16,117.66,42.1,66.19,115.21,176.72,58.4797,56.93,54.95,88.37,115.09,137.68,73.0,51.2,82.51,80.81,72.09,92.63
180,2016-09-20,63.72,173.38,28.393,127.79,81.7,31.1,97.7,166.47,126.83,109.3564,147.5251,37.14,117.95,42.34,66.46,116.45,177.6,59.0614,56.81,54.87,88.58,114.79,137.47,72.91,51.27,82.48,80.64,71.97,92.95
181,2016-09-21,64.28,173.85,28.388,130.56,83.47,31.36,99.63,167.03,128.11,110.3655,148.5567,37.45,118.91,42.53,66.84,116.93,179.59,59.7861,57.76,55.34,87.8,115.93,139.91,74.18,51.87,83.22,80.58,72.19,92.39
182,2016-09-22,64.63,175.62,28.655,131.87,83.5,31.66,99.98,168.02,128.75,111.2223,149.1107,37.55,119.46,42.96,67.39,117.36,179.85,60.0912,57.82,55.41,88.99,116.73,141.04,74.59,52.35,83.36,82.38,72.27,93.41
183,2016-09-23,63.85,174.8,28.178,131.78,82.44,31.34,99.22,165.13,127.79,110.4131,148.0313,37.19,118.81,42.74,67.25,117.17,177.39,60.034,57.43,55.15,87.76,115.31,140.51,70.39,52.56,82.54,82.05,72.35,93.27
184,2016-09-26,63.42,173.53,28.22,130.57,82.37,31.07,98.78,161.48,125.45,110.3751,147.0762,36.65,117.78,42.05,65.78,116.53,175.95,59.2616,56.9,54.4,87.85,113.94,139.72,70.19,52.15,81.81,80.68,71.62,91.96
185,2016-09-27,64.28,171.63,28.273000000000003,131.32,82.88,31.48,98.98,162.89,126.82,110.6321,149.7411,37.18,119.22,42.59,66.36,116.88,176.3,59.6621,57.95,55.34,88.36,114.41,140.79,70.05,52.49,82.16,80.97,72.33,91.72
186,2016-09-28,64.22,169.71,28.488000000000003,132.23,86.59,31.5,102.15,163.45,128.27,111.5365,151.1929,37.44,119.39,42.15,66.71,115.18,177.59,60.3582,58.03,53.25,89.46,115.01,140.41,71.62,52.06,82.97,80.66,71.79,92.2
187,2016-09-29,63.37,165.45,28.045,131.03,87.47,31.39,101.27,158.95,127.93,110.6131,151.02100000000002,37.32,117.27,42.03,65.65,114.79,175.37,59.0328,57.4,52.16,88.23,113.87,138.32,71.2,52.12,81.92,79.21,70.73,91.8
188,2016-09-30,64.04,166.81,28.263,131.74,88.77,31.72,102.92,161.27,128.68,110.9939,151.7278,37.75,118.13,42.32,66.59,115.36,176.23,59.5096,57.6,52.65,89.75,114.55,140.0,71.33,51.98,82.7,80.62,72.12,92.86
189,2016-10-03,63.81,167.34,28.13,132.38,88.28,31.5,102.45,161.07,128.5,111.1122,150.5434,37.66,118.81,42.03,66.51,114.64,175.04,59.6144,57.42,52.67,88.66,113.0,138.49,70.52,51.88,82.86,80.38,72.01,92.49
190,2016-10-04,63.91,167.55,28.25,132.25,87.51,31.35,101.27,162.27,128.2,109.992,149.445,37.54,118.82,41.84,66.6,113.5,171.68,59.5572,57.24,52.14,88.35,112.32,138.16,72.63,51.26,82.73,80.24,71.75,92.59
191,2016-10-05,64.36,167.24,28.263,134.66,89.42,31.59,102.23,166.4,127.58,110.3558,150.0372,37.99,119.18,41.81,67.69,113.41,172.39,59.8814,57.64,52.12,88.85,113.1,137.6,68.42,50.27,83.35,80.51,71.67,92.45
192,2016-10-06,61.94,166.9,28.473000000000003,134.42,89.29,31.48,102.18,167.15,130.19,110.691,149.8461,38.07,118.75,41.71,67.87,113.92,171.64,59.7479,57.74,52.03,89.22,113.18,136.47,71.26,50.26,83.36,80.3,69.36,92.83
193,2016-10-07,61.76,167.5,28.515,133.85,88.47,31.47,102.27,169.83,128.31,102.3898,148.6904,38.1,119.24,41.73,68.11,113.45,171.33,59.8528,57.8,51.79,90.0,114.53,136.66,70.91,49.92,82.88,79.88,68.7,92.49
194,2016-10-10,61.9,168.31,29.013,135.84,88.22,31.47,103.98,171.04,127.25,102.2558,149.9799,38.02,119.8,41.73,68.64,114.71,171.14,60.9303,58.04,51.79,89.06,115.14,138.08,75.1,50.19,83.12,79.65,67.98,92.49
195,2016-10-11,60.86,164.32,29.075,133.74,87.47,31.04,103.04,169.04,125.85,101.2792,147.8498,37.27,117.64,41.54,68.31,113.68,169.68,59.0519,57.19,51.82,88.54,114.0,134.75,72.42,49.9,82.04,78.08,67.39,91.86
196,2016-10-12,60.69,163.88,29.335,133.16,87.58,30.34,102.15,169.3,126.69,102.859,147.3723,37.13,117.97,41.78,68.13,114.71,169.72,58.7944,57.11,52.44,88.57,115.35,135.1,72.23,50.3,82.25,78.3,67.46,91.41
197,2016-10-13,60.41,164.29,29.245,133.38,86.97,30.17,100.79,167.42,126.29,103.6537,146.8278,36.97,118.26,41.76,67.74,115.41,170.02,59.6049,56.92,52.03,88.24,115.06,134.19,70.63,50.29,81.87,78.2,68.23,91.12
198,2016-10-14,60.15,161.9,29.408,133.5,87.67,30.18,101.08,170.52,126.42,104.3622,147.5251,37.45,117.56,41.67,67.52,114.09,170.33,59.2521,57.42,51.62,88.43,115.08,133.92,74.27,50.28,82.45,78.31,68.45,91.3
199,2016-10-17,59.9,162.62,29.388,134.0,87.29,30.22,101.36,169.0,125.14,103.443,147.8307,37.29,118.49,41.6,67.17,112.41,170.21,58.6609,57.22,51.03,87.83,114.98,134.13,72.83,50.43,82.15,78.01,68.22,90.83
200,2016-10-18,60.08,162.8,29.368000000000002,135.1,87.22,30.44,101.79,172.63,125.74,103.2803,143.9623,37.75,115.41,41.97,67.7,111.25,169.95,59.2044,57.66,51.22,87.45,115.18,143.39,72.77,50.27,81.58,78.08,68.87,91.17
201,2016-10-19,61.25,161.08,29.28,136.18,88.0,30.35,102.27,174.51,125.89,103.6633,144.4781,35.51,114.59,42.05,68.35,111.26,169.91,58.9947,57.53,51.8,85.54,116.23,144.37,72.82,50.38,82.81,77.18,68.89,91.93
202,2016-10-20,66.78,161.5,29.265,135.84,86.63,30.16,101.87,174.51,126.25,103.5388,144.7264,35.43,114.87,41.93,68.26,110.57,169.86,59.0423,57.25,51.89,84.93,109.52,145.07,72.59,49.14,82.5,81.02,68.73,92.03
203,2016-10-21,67.36,158.51,29.15,135.63,86.33,30.15,101.3,174.67,126.6,104.3239,142.9212,35.15,113.44,42.13,68.49,113.93,169.5,58.3558,59.66,51.77,84.33,108.35,145.37,74.0,48.2,82.35,81.57,68.34,93.03
204,2016-10-24,67.09,158.76,29.413,137.45,85.99,30.46,100.66,175.12,127.78,104.6111,143.819,35.26,113.61,42.56,68.87,113.57,171.27,57.9267,61.0,51.87,84.1,109.07,144.69,75.06,48.21,83.17,83.11,69.19,93.37
205,2016-10-25,66.74,157.895,29.563000000000002,139.02,84.48,30.34,100.77,175.55,123.34,104.4292,144.1151,35.1,113.96,42.54,68.8,112.72,166.23,59.0709,60.99,51.05,86.97,109.03,143.78,75.06,47.84,82.03,82.45,69.36,92.75
206,2016-10-26,66.8,158.99,28.898000000000003,145.54,84.13,30.55,101.19,177.07,122.71,104.7739,145.0034,34.92,114.56,42.44,69.13,112.11,166.51,58.0411,60.63,51.97,87.4,108.82,142.23,74.95,47.63,81.75,82.3,69.59,93.49
207,2016-10-27,66.93,160.57,28.62,143.31,83.01,30.38,99.92,177.75,122.26,104.1994,146.4744,34.81,115.7,42.12,69.23,112.08,165.76,58.4416,60.1,51.89,86.58,108.02,141.94,74.74,48.54,81.92,82.16,69.83,94.02
208,2016-10-28,66.45,145.18,28.43,143.01,83.88,30.59,103.82,177.14,123.58,105.1569,145.7676,34.74,115.33,42.23,69.11,112.1,165.77,56.1055,59.87,52.02,86.84,108.43,140.35,75.13,48.21,82.22,81.1,69.99,93.85
209,2016-10-31,66.42,141.16,28.385,142.43,83.46,30.68,104.75,178.24,122.01,105.0133,146.7992,34.87,115.99,42.4,69.26,112.57,165.3,55.99100000000001,59.92,50.18,86.8,108.18,141.33,75.16,48.1,82.51,82.73,70.02,92.69
210,2016-11-01,66.25,140.76,27.873,142.41,82.24,30.48,106.48,178.06,119.89,104.5058,145.9395,34.52,115.34,42.12,68.97,112.25,164.25,56.5441,59.8,49.62,86.85,106.24,139.43,75.45,47.66,81.62,82.46,69.3,92.39
211,2016-11-02,65.45,138.7,27.898000000000003,140.75,81.11,30.39,105.39,176.58,120.29,103.8452,145.1372,34.6,114.86,42.05,68.68,112.39,165.73,56.1055,59.43,49.72,86.74,105.62,138.98,75.0,46.94,80.58,81.93,69.45,91.91
212,2016-11-03,65.33,135.22,27.458000000000002,140.02,81.27,30.32,105.39,176.21,120.18,103.7399,145.5383,33.93,115.03,42.03,68.38,111.72,166.83,55.7145,59.21,49.73,86.6,105.72,137.83,74.14,46.87,80.65,80.78,69.63,93.37
213,2016-11-04,65.51,135.4,27.21,139.54,82.31,30.19,104.78,175.92,120.91,103.6441,145.5956,33.61,115.11,41.69,67.76,111.04,166.48,56.0864,58.71,49.96,85.08,104.67,137.71,74.37,47.08,80.36,80.35,69.16,92.45
